             t   Imag  Ierr
    43.9850021 13.012 0.005
    58.4775718 12.957 0.005
    18.0286427 13.209 0.005
      3.542953 13.175 0.005
    65.5366618 13.439 0.005
    51.0509621 13.437 0.005
    68.5049718 13.462 0.005
    54.0192721 13.458 0.005
    57.0077821 13.149 0.005
    28.0329427 13.147 0.005
     16.518853 13.099 0.005
     2.0331533 13.089 0.005
    63.8943921 13.293 0.005
    49.4087224 13.291 0.005
    67.8704621 13.528 0.005
     9.9173533 13.526 0.005
     0.4210836  12.95 0.005
    58.3811024  12.95 0.005
    65.3773324 13.429 0.005
     36.402543 13.417 0.005
    86.8536821 12.918 0.005
    86.8571421   12.9 0.005
    29.3533236 12.966 0.005
    43.8459433 12.935 0.005
    23.3846563 13.536 0.005
    67.8169054 13.511 0.005
    83.8487154 13.402 0.005
    83.8521654  13.39 0.005
    32.8742366 13.181 0.005
    47.3668363 13.158 0.005
    82.3376157  13.53 0.005
    24.3844869 13.529 0.005
    31.2740669 13.121 0.005
    60.2557963 13.097 0.005
    16.3307075 13.106 0.005
     1.8450278 13.085 0.005
    81.2833963  13.52 0.005
    55.2551469 13.381 0.005
    57.2593469 13.052 0.005
    86.2410463 13.037 0.005
    75.7289166 13.133 0.005
    39.2470675  13.49 0.005
    39.2504775 13.502 0.005
    29.8114278  13.02 0.005
    29.8148478 13.013 0.005
    61.7003272 13.144 0.005
     3.7471684 13.142 0.005
    63.8363972  13.27 0.005
    63.8397872 13.278 0.005
    66.7241272 13.515 0.005
    23.2600981 13.517 0.005
    43.8547178 12.961 0.005
    72.8364172 12.947 0.005
    61.3112075 13.163 0.005
    46.8254378 13.128 0.005
     5.3694287 13.261 0.005
    77.8185072 13.244 0.005
    81.6909472 13.533 0.005
    67.2052175 13.529 0.005
    11.3341787   13.4 0.005
    69.2941475 13.382 0.005
    58.6444978 13.017 0.005
    15.1804587 13.006 0.005
    30.8639184  13.11 0.005
    16.3781887 13.089 0.005
    19.2183187 13.218 0.005
    77.1782575 13.205 0.005
    22.2055387 13.468 0.005
    36.6980584 13.451 0.005
     12.680919 13.356 0.005
     12.687909 13.342 0.005
     0.1713393  12.94 0.005
    29.1547987 12.913 0.005
     3.2387293 13.152 0.005
    46.7095284 13.127 0.005
    77.6094878 13.241 0.005
    63.1265881 13.222 0.005
    10.2355693 13.516 0.005
     24.728089 13.503 0.005
    13.2521493 13.272 0.005
    71.2120881 13.255 0.005
     1.7533696 13.097 0.005
    59.7132884 13.082 0.005
    61.7897884 13.169 0.005
    47.3040187 13.146 0.005
    79.1983781 13.363 0.005
    79.2017381 13.356 0.005
    85.2873681 13.344 0.005
    70.8016184 13.326 0.005
     7.2407799 13.427 0.005
    79.6898684 13.405 0.005
    38.3658393 13.525 0.005
    23.8800896 13.535 0.005
    43.2267093 12.938 0.005
    86.6975184 12.899 0.005
     3.7778902 13.156 0.005
    32.7595496 13.147 0.005
     67.672679 13.539 0.005
    53.1869293 13.533 0.005
    56.2323993 13.349 0.005
    27.2574899  13.34 0.005
     73.768929 13.083 0.005
     73.772309  13.07 0.005
     77.768369 13.253 0.005
     5.3260705 13.237 0.005
    18.1809005 13.136 0.005
    32.6780002 13.143 0.005
    26.1574205 13.375 0.005
    26.1608705 13.379 0.005
    15.6632208 13.057 0.005
    71.0940099 13.278 0.005
    85.5865996 13.289 0.005
     2.1487117 13.088 0.005
     2.1521917 13.084 0.005
    13.6579247 13.132 0.005
    13.6613647 13.122 0.005
    19.6460247 13.226 0.005
    77.6060435 13.222 0.005
    38.1537344 13.526 0.005
    23.6680447 13.525 0.005
     16.109075 13.083 0.005
    45.0907744 13.082 0.005
    36.5266547 13.429 0.005
     22.040945 13.432 0.005
    67.5285741 13.529 0.005
    82.0211338 13.543 0.005
    71.5241541 13.153 0.005
    57.0384544 13.139 0.005
    74.4988341 13.113 0.005
     31.034865 13.107 0.005
    20.6328453 13.295 0.005
    49.6145447 13.303 0.005
    23.6393953 13.524 0.005
     38.131945 13.529 0.005
    27.6434553 13.286 0.005
     42.136005 13.289 0.005
     3.6591659 13.145 0.005
    61.6191047 13.144 0.005
    80.9787444 13.495 0.005
